'sample interval','Fx','Fy','Fz','Mx','My','Mz','COPx','COPy'
3782,-3.32,-1.218,-6.576,4.695,-4.969,-0.06,0.708,0.873
3783,-3.326,-1.207,-6.441,4.737,-4.884,-0.067,0.694,0.881
3784,-3.375,-1.205,-6.351,4.78,-4.794,-0.074,0.678,0.889
3785,-3.474,-1.207,-6.358,4.826,-4.7,-0.079,0.661,0.897
3786,-3.621,-1.207,-6.476,4.878,-4.602,-0.08,0.641,0.907
3787,-3.805,-1.199,-6.681,4.94,-4.5,-0.077,0.62,0.919
3788,-4.008,-1.177,-6.912,5.013,-4.397,-0.071,0.598,0.933
3789,-4.208,-1.14,-7.089,5.098,-4.296,-0.064,0.577,0.949
3790,-4.383,-1.088,-7.13,5.189,-4.202,-0.058,0.559,0.966
3791,-4.519,-1.025,-6.971,5.281,-4.123,-0.056,0.546,0.983
3792,-4.607,-0.959,-6.583,5.367,-4.064,-0.057,0.54,0.998
3793,-4.649,-0.9,-5.98,5.441,-4.032,-0.064,0.541,1.011
3794,-4.65,-0.855,-5.218,5.501,-4.032,-0.077,0.55,1.021
3795,-4.621,-0.831,-4.384,5.548,-4.064,-0.094,0.565,1.028
3796,-4.57,-0.828,-3.584,5.584,-4.127,-0.115,0.586,1.033
3797,-4.503,-0.842,-2.921,5.613,-4.216,-0.137,0.61,1.037
3798,-4.423,-0.866,-2.482,5.639,-4.326,-0.157,0.635,1.041
3799,-4.334,-0.889,-2.328,5.666,-4.453,-0.174,0.661,1.046
3800,-4.236,-0.901,-2.485,5.696,-4.593,-0.186,0.685,1.052
3801,-4.13,-0.895,-2.942,5.733,-4.746,-0.194,0.708,1.059
3802,-4.015,-0.864,-3.655,5.778,-4.912,-0.199,0.73,1.069
3803,-3.89,-0.809,-4.557,5.833,-5.09,-0.205,0.753,1.081
3804,-3.752,-0.729,-5.562,5.898,-5.28,-0.213,0.777,1.095
3805,-3.602,-0.628,-6.584,5.973,-5.477,-0.225,0.802,1.111
3806,-3.442,-0.513,-7.542,6.055,-5.675,-0.24,0.829,1.128
3807,-3.276,-0.39,-8.378,6.139,-5.866,-0.258,0.855,1.146
3808,-3.112,-0.271,-9.055,6.219,-6.041,-0.275,0.88,1.162
3809,-2.959,-0.167,-9.561,6.291,-6.19,-0.291,0.902,1.177
3810,-2.822,-0.088,-9.894,6.35,-6.311,-0.303,0.921,1.188
3811,-2.706,-0.041,-10.056,6.392,-6.402,-0.31,0.937,1.197
3812,-2.613,-0.027,-10.05,6.417,-6.464,-0.314,0.948,1.201
3813,-2.546,-0.044,-9.876,6.426,-6.504,-0.314,0.958,1.203
3814,-2.506,-0.083,-9.538,6.421,-6.525,-0.311,0.965,1.201
3815,-2.498,-0.139,-9.045,6.408,-6.532,-0.307,0.972,1.197
3816,-2.521,-0.203,-8.412,6.392,-6.527,-0.302,0.978,1.193
3817,-2.573,-0.271,-7.658,6.378,-6.515,-0.295,0.984,1.189
3818,-2.644,-0.341,-6.804,6.371,-6.5,-0.288,0.99,1.186
3819,-2.723,-0.409,-5.88,6.371,-6.486,-0.281,0.998,1.184
3820,-2.794,-0.472,-4.925,6.378,-6.481,-0.275,1.007,1.183
3821,-2.842,-0.525,-3.998,6.392,-6.492,-0.272,1.019,1.183
3822,-2.859,-0.561,-3.176,6.411,-6.525,-0.273,1.034,1.185
3823,-2.84,-0.574,-2.542,6.433,-6.584,-0.276,1.052,1.188
3824,-2.788,-0.562,-2.172,6.456,-6.672,-0.282,1.072,1.191
3825,-2.708,-0.526,-2.115,6.476,-6.788,-0.289,1.094,1.195
3826,-2.611,-0.47,-2.383,6.493,-6.93,-0.297,1.117,1.198
3827,-2.505,-0.404,-2.952,6.504,-7.093,-0.304,1.141,1.202
3828,-2.394,-0.336,-3.767,6.508,-7.27,-0.31,1.166,1.204
3829,-2.281,-0.276,-4.758,6.505,-7.455,-0.315,1.19,1.206
3830,-2.167,-0.229,-5.846,6.497,-7.64,-0.32,1.212,1.207
3831,-2.05,-0.198,-6.957,6.486,-7.816,-0.324,1.234,1.207
3832,-1.93,-0.178,-8.03,6.476,-7.976,-0.327,1.252,1.208
3833,-1.806,-0.162,-9.012,6.468,-8.114,-0.33,1.268,1.209
3834,-1.684,-0.143,-9.87,6.467,-8.226,-0.333,1.28,1.21
3835,-1.571,-0.116,-10.576,6.473,-8.308,-0.335,1.288,1.213
3836,-1.481,-0.084,-11.107,6.486,-8.359,-0.336,1.292,1.217
3837,-1.427,-0.051,-11.436,6.502,-8.38,-0.337,1.293,1.22
3838,-1.42,-0.025,-11.531,6.516,-8.371,-0.336,1.29,1.223
3839,-1.465,-0.015,-11.359,6.522,-8.335,-0.336,1.285,1.224
3840,-1.554,-0.025,-10.894,6.515,-8.278,-0.336,1.279,1.222
3841,-1.674,-0.057,-10.135,6.493,-8.205,-0.336,1.273,1.216
3842,-1.805,-0.108,-9.112,6.455,-8.122,-0.335,1.269,1.206
3843,-1.932,-0.175,-7.895,6.403,-8.036,-0.332,1.265,1.194
3844,-2.046,-0.251,-6.591,6.342,-7.951,-0.327,1.263,1.18
3845,-2.145,-0.332,-5.326,6.273,-7.872,-0.32,1.261,1.164
3846,-2.234,-0.417,-4.226,6.199,-7.804,-0.312,1.26,1.148
3847,-2.317,-0.506,-3.393,6.121,-7.748,-0.303,1.258,1.132
3848,-2.394,-0.606,-2.888,6.036,-7.707,-0.294,1.255,1.115
3849,-2.464,-0.719,-2.726,5.945,-7.68,-0.285,1.252,1.098
3850,-2.518,-0.845,-2.884,5.848,-7.668,-0.278,1.248,1.08
3851,-2.55,-0.976,-3.313,5.747,-7.671,-0.271,1.244,1.063
3852,-2.556,-1.098,-3.951,5.645,-7.688,-0.266,1.241,1.045
3853,-2.535,-1.195,-4.728,5.547,-7.718,-0.261,1.239,1.028
3854,-2.493,-1.25,-5.577,5.456,-7.758,-0.259,1.237,1.013
3855,-2.437,-1.258,-6.434,5.375,-7.803,-0.259,1.237,1
3856,-2.379,-1.222,-7.236,5.306,-7.849,-0.262,1.237,0.988
3857,-2.33,-1.156,-7.929,5.25,-7.888,-0.267,1.237,0.979
3858,-2.296,-1.078,-8.468,5.205,-7.917,-0.272,1.237,0.972
3859,-2.28,-1.003,-8.823,5.172,-7.931,-0.276,1.236,0.966
3860,-2.281,-0.945,-8.987,5.149,-7.926,-0.277,1.233,0.962
3861,-2.295,-0.911,-8.97,5.134,-7.904,-0.275,1.229,0.959
3862,-2.319,-0.903,-8.802,5.124,-7.865,-0.271,1.224,0.957
3863,-2.353,-0.917,-8.52,5.117,-7.812,-0.264,1.217,0.955
3864,-2.4,-0.95,-8.165,5.111,-7.747,-0.258,1.208,0.954
3865,-2.466,-0.993,-7.772,5.104,-7.673,-0.251,1.199,0.952
3866,-2.554,-1.037,-7.369,5.094,-7.594,-0.246,1.188,0.949
3867,-2.666,-1.074,-6.968,5.079,-7.511,-0.242,1.177,0.945
3868,-2.793,-1.099,-6.572,5.058,-7.429,-0.238,1.166,0.941
3869,-2.924,-1.111,-6.169,5.027,-7.349,-0.234,1.155,0.934
3870,-3.044,-1.114,-5.739,4.987,-7.275,-0.23,1.146,0.926
3871,-3.137,-1.117,-5.267,4.936,-7.21,-0.225,1.139,0.916
3872,-3.192,-1.124,-4.754,4.875,-7.156,-0.221,1.134,0.904
3873,-3.206,-1.141,-4.231,4.808,-7.116,-0.217,1.132,0.891
3874,-3.183,-1.167,-3.761,4.74,-7.091,-0.215,1.132,0.877
3875,-3.136,-1.197,-3.429,4.674,-7.082,-0.216,1.134,0.864
3876,-3.082,-1.225,-3.313,4.615,-7.09,-0.218,1.137,0.853
3877,-3.034,-1.248,-3.465,4.564,-7.116,-0.222,1.14,0.844
3878,-3.004,-1.26,-3.893,4.52,-7.159,-0.225,1.144,0.837
3879,-2.995,-1.26,-4.558,4.48,-7.217,-0.227,1.147,0.83
3880,-3.001,-1.251,-5.381,4.44,-7.287,-0.226,1.152,0.824
3881,-3.013,-1.233,-6.264,4.399,-7.365,-0.225,1.157,0.818
3882,-3.019,-1.208,-7.106,4.353,-7.448,-0.225,1.164,0.811
3883,-3.007,-1.182,-7.823,4.303,-7.533,-0.228,1.172,0.802
3884,-2.972,-1.159,-8.359,4.25,-7.618,-0.234,1.182,0.793
3885,-2.915,-1.146,-8.693,4.197,-7.703,-0.243,1.195,0.784
3886,-2.844,-1.151,-8.829,4.145,-7.787,-0.253,1.209,0.774
3887,-2.768,-1.177,-8.789,4.096,-7.865,-0.263,1.224,0.765
3888,-2.7,-1.226,-8.602,4.049,-7.934,-0.27,1.239,0.756
3889,-2.644,-1.291,-8.294,4.004,-7.989,-0.274,1.252,0.747
3890,-2.603,-1.364,-7.893,3.959,-8.025,-0.275,1.263,0.738
3891,-2.577,-1.436,-7.431,3.914,-8.041,-0.274,1.271,0.729
3892,-2.561,-1.498,-6.949,3.87,-8.037,-0.274,1.275,0.72
3893,-2.553,-1.546,-6.495,3.83,-8.019,-0.276,1.276,0.712
3894,-2.55,-1.577,-6.104,3.795,-7.992,-0.282,1.275,0.705
3895,-2.554,-1.592,-5.794,3.764,-7.966,-0.29,1.273,0.699
3896,-2.566,-1.587,-5.553,3.738,-7.946,-0.299,1.272,0.694
3897,-2.589,-1.565,-5.347,3.714,-7.939,-0.307,1.273,0.689
3898,-2.623,-1.525,-5.14,3.691,-7.948,-0.312,1.277,0.685
3899,-2.664,-1.474,-4.912,3.666,-7.977,-0.315,1.285,0.68
3900,-2.702,-1.421,-4.67,3.636,-8.026,-0.317,1.296,0.674
3901,-2.724,-1.378,-4.451,3.6,-8.095,-0.317,1.311,0.667
3902,-2.714,-1.357,-4.313,3.557,-8.179,-0.317,1.328,0.659
3903,-2.663,-1.367,-4.315,3.509,-8.277,-0.317,1.346,0.65
3904,-2.569,-1.412,-4.498,3.459,-8.384,-0.316,1.364,0.641
3905,-2.439,-1.485,-4.868,3.41,-8.493,-0.313,1.381,0.632
3906,-2.287,-1.571,-5.389,3.368,-8.6,-0.307,1.395,0.625
3907,-2.131,-1.649,-6,3.337,-8.701,-0.3,1.408,0.62
3908,-1.984,-1.699,-6.632,3.318,-8.792,-0.291,1.419,0.617
3909,-1.854,-1.708,-7.233,3.312,-8.873,-0.283,1.428,0.617
3910,-1.743,-1.674,-7.774,3.315,-8.941,-0.275,1.435,0.618
3911,-1.652,-1.605,-8.253,3.326,-8.997,-0.269,1.441,0.621
3912,-1.581,-1.517,-8.681,3.34,-9.037,-0.264,1.444,0.624
3913,-1.534,-1.43,-9.067,3.353,-9.06,-0.258,1.444,0.627
3914,-1.52,-1.362,-9.412,3.363,-9.061,-0.251,1.441,0.629
3915,-1.544,-1.323,-9.703,3.369,-9.037,-0.243,1.434,0.63
3916,-1.611,-1.315,-9.91,3.371,-8.987,-0.234,1.422,0.631
3917,-1.722,-1.334,-9.988,3.37,-8.91,-0.225,1.407,0.631
3918,-1.867,-1.366,-9.888,3.365,-8.807,-0.217,1.389,0.63
3919,-2.034,-1.4,-9.564,3.358,-8.68,-0.211,1.368,0.628
3920,-2.206,-1.425,-8.985,3.349,-8.536,-0.204,1.347,0.626
3921,-2.368,-1.437,-8.154,3.34,-8.38,-0.199,1.326,0.623
3922,-2.507,-1.437,-7.115,3.332,-8.222,-0.194,1.308,0.62
3923,-2.617,-1.433,-5.955,3.324,-8.069,-0.191,1.291,0.618
3924,-2.696,-1.432,-4.792,3.317,-7.931,-0.19,1.277,0.615
3925,-2.749,-1.441,-3.751,3.309,-7.813,-0.192,1.266,0.612
3926,-2.785,-1.46,-2.941,3.3,-7.716,-0.196,1.257,0.61
3927,-2.814,-1.483,-2.43,3.29,-7.639,-0.202,1.248,0.607
3928,-2.845,-1.501,-2.238,3.282,-7.579,-0.21,1.238,0.606
3929,-2.887,-1.504,-2.34,3.279,-7.534,-0.218,1.229,0.605
3930,-2.941,-1.486,-2.677,3.286,-7.504,-0.224,1.22,0.607
3931,-3.003,-1.442,-3.178,3.308,-7.488,-0.228,1.212,0.611
3932,-3.06,-1.367,-3.771,3.35,-7.488,-0.231,1.206,0.62
3933,-3.096,-1.263,-4.398,3.412,-7.505,-0.233,1.203,0.632
3934,-3.097,-1.13,-5.014,3.494,-7.538,-0.234,1.202,0.648
3935,-3.054,-0.974,-5.591,3.593,-7.585,-0.236,1.205,0.667
3936,-2.968,-0.805,-6.117,3.702,-7.642,-0.237,1.21,0.688
3937,-2.85,-0.638,-6.59,3.815,-7.706,-0.238,1.217,0.71
3938,-2.716,-0.491,-7.008,3.924,-7.773,-0.237,1.225,0.731
3939,-2.586,-0.381,-7.364,4.023,-7.839,-0.236,1.234,0.749
3940,-2.474,-0.32,-7.637,4.105,-7.899,-0.236,1.242,0.765
3941,-2.388,-0.308,-7.802,4.167,-7.954,-0.238,1.251,0.777
3942,-2.328,-0.339,-7.842,4.208,-8.001,-0.244,1.259,0.785
3943,-2.287,-0.395,-7.762,4.232,-8.042,-0.255,1.267,0.789
3944,-2.258,-0.454,-7.594,4.24,-8.077,-0.27,1.276,0.79
3945,-2.234,-0.496,-7.394,4.236,-8.107,-0.286,1.283,0.789
3946,-2.213,-0.507,-7.224,4.224,-8.13,-0.301,1.289,0.787
3947,-2.198,-0.484,-7.128,4.205,-8.144,-0.314,1.293,0.783
3948,-2.197,-0.434,-7.119,4.18,-8.148,-0.324,1.294,0.778
3949,-2.219,-0.373,-7.171,4.149,-8.139,-0.33,1.292,0.773
3950,-2.271,-0.318,-7.232,4.115,-8.119,-0.334,1.287,0.766
3951,-2.359,-0.285,-7.239,4.079,-8.086,-0.338,1.281,0.76
3952,-2.477,-0.279,-7.135,4.042,-8.047,-0.343,1.275,0.753
3953,-2.613,-0.299,-6.888,4.009,-8.004,-0.35,1.269,0.746
3954,-2.748,-0.337,-6.498,3.977,-7.966,-0.359,1.266,0.74
3955,-2.86,-0.382,-5.997,3.946,-7.939,-0.368,1.267,0.733
3956,-2.93,-0.422,-5.443,3.913,-7.926,-0.377,1.27,0.726
3957,-2.947,-0.45,-4.91,3.873,-7.93,-0.384,1.276,0.718
3958,-2.91,-0.464,-4.47,3.826,-7.947,-0.389,1.284,0.709
3959,-2.829,-0.465,-4.182,3.77,-7.974,-0.391,1.292,0.698
3960,-2.721,-0.457,-4.083,3.709,-8.006,-0.392,1.298,0.687
3961,-2.606,-0.445,-4.184,3.643,-8.038,-0.391,1.303,0.675
3962,-2.505,-0.434,-4.477,3.578,-8.069,-0.391,1.306,0.663
3963,-2.429,-0.424,-4.936,3.515,-8.098,-0.39,1.307,0.652
3964,-2.383,-0.413,-5.529,3.455,-8.126,-0.39,1.306,0.642
3965,-2.361,-0.4,-6.219,3.402,-8.152,-0.388,1.304,0.632
3966,-2.352,-0.383,-6.968,3.355,-8.176,-0.386,1.301,0.625
3967,-2.343,-0.364,-7.733,3.316,-8.194,-0.381,1.296,0.618
3968,-2.331,-0.346,-8.467,3.282,-8.203,-0.374,1.29,0.613
3969,-2.317,-0.334,-9.113,3.251,-8.198,-0.366,1.283,0.608
3970,-2.307,-0.331,-9.611,3.217,-8.178,-0.357,1.274,0.602
3971,-2.309,-0.337,-9.913,3.175,-8.138,-0.346,1.263,0.594
3972,-2.331,-0.351,-9.991,3.12,-8.078,-0.335,1.251,0.584
3973,-2.374,-0.371,-9.854,3.049,-7.994,-0.321,1.237,0.571
3974,-2.436,-0.398,-9.539,2.962,-7.887,-0.307,1.22,0.554
3975,-2.517,-0.435,-9.097,2.86,-7.754,-0.29,1.2,0.535
3976,-2.61,-0.486,-8.575,2.75,-7.596,-0.275,1.176,0.513
3977,-2.711,-0.554,-7.996,2.636,-7.418,-0.262,1.149,0.492
3978,-2.812,-0.64,-7.361,2.526,-7.225,-0.254,1.119,0.47
3979,-2.903,-0.737,-6.653,2.421,-7.027,-0.254,1.09,0.45
3980,-2.972,-0.835,-5.863,2.323,-6.836,-0.26,1.063,0.431
3981,-3.013,-0.926,-5.001,2.227,-6.665,-0.272,1.04,0.413
3982,-3.028,-1.003,-4.105,2.13,-6.522,-0.287,1.024,0.394
3983,-3.03,-1.065,-3.238,2.025,-6.412,-0.301,1.013,0.374
3984,-3.038,-1.116,-2.482,1.908,-6.336,-0.312,1.007,0.352
3985,-3.073,-1.161,-1.919,1.782,-6.291,-0.318,1.004,0.329
3986,-3.141,-1.205,-1.617,1.649,-6.27,-0.318,1.003,0.304
3987,-3.236,-1.251,-1.616,1.516,-6.269,-0.314,1.003,0.279
3988,-3.339,-1.297,-1.922,1.39,-6.285,-0.307,1.003,0.256
3989,-3.423,-1.34,-2.501,1.277,-6.317,-0.299,1.003,0.236
3990,-3.468,-1.376,-3.285,1.179,-6.365,-0.291,1.003,0.218
3991,-3.458,-1.403,-4.184,1.098,-6.43,-0.285,1.006,0.203
3992,-3.39,-1.42,-5.11,1.032,-6.509,-0.281,1.01,0.191
3993,-3.268,-1.431,-5.994,0.976,-6.601,-0.281,1.018,0.181
3994,-3.106,-1.436,-6.796,0.927,-6.702,-0.282,1.028,0.173
3995,-2.923,-1.439,-7.507,0.88,-6.804,-0.285,1.039,0.164
3996,-2.739,-1.439,-8.137,0.832,-6.899,-0.286,1.05,0.155
3997,-2.574,-1.438,-8.697,0.783,-6.978,-0.284,1.059,0.146
3998,-2.446,-1.441,-9.189,0.732,-7.036,-0.277,1.065,0.137
3999,-2.366,-1.453,-9.598,0.68,-7.066,-0.264,1.066,0.127
4000,-2.337,-1.485,-9.885,0.626,-7.07,-0.247,1.064,0.117
4001,-2.355,-1.543,-10.006,0.569,-7.048,-0.229,1.058,0.106
4002,-2.411,-1.631,-9.918,0.503,-7.003,-0.211,1.051,0.094
4003,-2.495,-1.745,-9.607,0.426,-6.941,-0.197,1.042,0.08
4004,-2.594,-1.872,-9.087,0.336,-6.865,-0.189,1.034,0.063
4005,-2.696,-1.995,-8.406,0.237,-6.781,-0.186,1.025,0.044
4006,-2.793,-2.097,-7.629,0.133,-6.693,-0.188,1.017,0.025
4007,-2.879,-2.163,-6.823,0.031,-6.607,-0.192,1.01,0.006
4008,-2.951,-2.191,-6.051,-0.061,-6.523,-0.195,1.003,-0.011
4009,-3.009,-2.19,-5.364,-0.142,-6.446,-0.197,0.996,-0.026
4010,-3.053,-2.182,-4.807,-0.215,-6.376,-0.196,0.989,-0.04
4011,-3.084,-2.197,-4.416,-0.29,-6.315,-0.193,0.982,-0.054
4012,-3.101,-2.26,-4.215,-0.376,-6.265,-0.187,0.975,-0.07
4013,-3.108,-2.384,-4.216,-0.487,-6.228,-0.178,0.968,-0.09
4014,-3.106,-2.563,-4.416,-0.626,-6.204,-0.169,0.961,-0.116
4015,-3.1,-2.772,-4.794,-0.79,-6.191,-0.161,0.955,-0.147
4016,-3.094,-2.971,-5.313,-0.97,-6.184,-0.156,0.948,-0.18
4017,-3.094,-3.122,-5.923,-1.147,-6.179,-0.153,0.94,-0.213
4018,-3.106,-3.195,-6.567,-1.306,-6.168,-0.154,0.931,-0.243
4019,-3.133,-3.183,-7.186,-1.434,-6.147,-0.156,0.921,-0.267
4020,-3.175,-3.096,-7.721,-1.529,-6.114,-0.158,0.909,-0.285
4021,-3.229,-2.964,-8.126,-1.591,-6.071,-0.156,0.896,-0.297
4022,-3.287,-2.822,-8.367,-1.626,-6.021,-0.15,0.884,-0.303
4023,-3.346,-2.703,-8.429,-1.64,-5.965,-0.138,0.873,-0.306
4024,-3.4,-2.634,-8.321,-1.64,-5.908,-0.124,0.863,-0.306
4025,-3.448,-2.621,-8.078,-1.629,-5.85,-0.108,0.855,-0.304
4026,-3.491,-2.66,-7.742,-1.611,-5.793,-0.094,0.848,-0.3
4027,-3.532,-2.733,-7.357,-1.588,-5.738,-0.083,0.842,-0.296
4028,-3.573,-2.815,-6.955,-1.566,-5.684,-0.074,0.837,-0.291
4029,-3.617,-2.887,-6.548,-1.548,-5.633,-0.069,0.832,-0.288
4030,-3.669,-2.93,-6.142,-1.536,-5.585,-0.065,0.827,-0.285
4031,-3.73,-2.94,-5.739,-1.527,-5.541,-0.061,0.824,-0.284
4032,-3.802,-2.913,-5.347,-1.516,-5.503,-0.058,0.821,-0.281
4033,-3.883,-2.853,-4.977,-1.492,-5.473,-0.054,0.82,-0.277
4034,-3.966,-2.766,-4.643,-1.445,-5.455,-0.05,0.82,-0.268
4035,-4.039,-2.656,-4.349,-1.363,-5.451,-0.046,0.823,-0.253
4036,-4.087,-2.529,-4.102,-1.242,-5.467,-0.044,0.828,-0.23
4037,-4.093,-2.39,-3.909,-1.079,-5.507,-0.045,0.838,-0.2
4038,-4.043,-2.242,-3.785,-0.881,-5.573,-0.051,0.851,-0.163
4039,-3.933,-2.089,-3.749,-0.658,-5.669,-0.063,0.869,-0.122
4040,-3.769,-1.929,-3.823,-0.423,-5.791,-0.082,0.891,-0.078
4041,-3.567,-1.759,-4.029,-0.19,-5.937,-0.106,0.916,-0.035
4042,-3.349,-1.578,-4.385,0.027,-6.097,-0.135,0.942,0.005
4043,-3.136,-1.386,-4.906,0.221,-6.262,-0.167,0.967,0.041
4044,-2.946,-1.189,-5.589,0.385,-6.424,-0.197,0.989,0.071
4045,-2.79,-0.997,-6.407,0.52,-6.575,-0.224,1.009,0.097
4046,-2.671,-0.824,-7.298,0.63,-6.71,-0.247,1.024,0.117
4047,-2.583,-0.684,-8.176,0.722,-6.825,-0.264,1.036,0.135
4048,-2.519,-0.585,-8.943,0.803,-6.92,-0.278,1.046,0.15
4049,-2.467,-0.528,-9.516,0.878,-6.996,-0.29,1.054,0.164
4050,-2.42,-0.507,-9.845,0.95,-7.057,-0.303,1.061,0.178
4051,-2.372,-0.51,-9.917,1.017,-7.106,-0.32,1.07,0.19
4052,-2.321,-0.523,-9.758,1.074,-7.147,-0.34,1.079,0.201
4053,-2.269,-0.539,-9.415,1.116,-7.182,-0.363,1.09,0.209
4054,-2.219,-0.556,-8.946,1.136,-7.21,-0.386,1.1,0.212
4055,-2.175,-0.582,-8.407,1.127,-7.229,-0.405,1.109,0.21
4056,-2.142,-0.628,-7.846,1.089,-7.236,-0.419,1.116,0.203
4057,-2.124,-0.701,-7.306,1.024,-7.229,-0.425,1.121,0.191
4058,-2.121,-0.802,-6.823,0.937,-7.21,-0.425,1.122,0.174
4059,-2.135,-0.924,-6.427,0.836,-7.179,-0.419,1.121,0.156
4060,-2.168,-1.053,-6.141,0.729,-7.14,-0.41,1.117,0.136
4061,-2.22,-1.176,-5.976,0.621,-7.098,-0.4,1.11,0.115
4062,-2.291,-1.281,-5.926,0.513,-7.056,-0.389,1.103,0.095
4063,-2.378,-1.364,-5.972,0.409,-7.017,-0.377,1.095,0.076
4064,-2.476,-1.431,-6.084,0.307,-6.985,-0.363,1.088,0.057
4065,-2.575,-1.491,-6.232,0.207,-6.96,-0.346,1.082,0.038
4066,-2.667,-1.554,-6.382,0.108,-6.943,-0.327,1.077,0.02
4067,-2.74,-1.63,-6.509,0.012,-6.932,-0.307,1.074,0.002
4068,-2.785,-1.723,-6.589,-0.084,-6.926,-0.29,1.072,-0.016
4069,-2.8,-1.832,-6.609,-0.18,-6.92,-0.276,1.071,-0.034
4070,-2.784,-1.951,-6.565,-0.279,-6.914,-0.268,1.07,-0.052
4071,-2.741,-2.072,-6.466,-0.383,-6.908,-0.264,1.07,-0.071
4072,-2.679,-2.187,-6.328,-0.49,-6.903,-0.263,1.07,-0.091
4073,-2.61,-2.289,-6.172,-0.6,-6.902,-0.261,1.072,-0.111
4074,-2.544,-2.372,-6.017,-0.707,-6.909,-0.254,1.075,-0.131
4075,-2.487,-2.436,-5.879,-0.805,-6.924,-0.241,1.079,-0.15
4076,-2.443,-2.482,-5.77,-0.889,-6.947,-0.222,1.085,-0.165
4077,-2.408,-2.516,-5.704,-0.952,-6.975,-0.198,1.091,-0.177
4078,-2.374,-2.544,-5.692,-0.992,-7.006,-0.173,1.096,-0.184
4079,-2.333,-2.571,-5.746,-1.006,-7.036,-0.15,1.101,-0.187
4080,-2.28,-2.591,-5.876,-0.992,-7.063,-0.133,1.105,-0.184
4081,-2.215,-2.596,-6.082,-0.949,-7.087,-0.123,1.107,-0.176
4082,-2.146,-2.571,-6.356,-0.877,-7.106,-0.122,1.108,-0.163
4083,-2.086,-2.506,-6.676,-0.781,-7.123,-0.13,1.108,-0.145
4084,-2.049,-2.4,-7.011,-0.663,-7.136,-0.143,1.107,-0.123
4085,-2.043,-2.262,-7.323,-0.531,-7.146,-0.16,1.105,-0.099
4086,-2.072,-2.108,-7.573,-0.389,-7.153,-0.177,1.104,-0.073
4087,-2.133,-1.957,-7.729,-0.241,-7.154,-0.189,1.102,-0.045
4088,-2.212,-1.826,-7.767,-0.087,-7.147,-0.196,1.101,-0.016
4089,-2.297,-1.723,-7.68,0.074,-7.132,-0.195,1.099,0.014
4090,-2.374,-1.652,-7.476,0.244,-7.107,-0.189,1.096,0.046
4091,-2.434,-1.606,-7.18,0.423,-7.075,-0.179,1.093,0.079
4092,-2.473,-1.575,-6.829,0.607,-7.04,-0.168,1.091,0.113
4093,-2.493,-1.547,-6.467,0.791,-7.007,-0.162,1.088,0.147
4094,-2.5,-1.512,-6.14,0.968,-6.98,-0.163,1.087,0.18
4095,-2.501,-1.461,-5.886,1.131,-6.961,-0.172,1.086,0.21
4096,-2.506,-1.388,-5.731,1.278,-6.952,-0.189,1.086,0.237
4097,-2.519,-1.292,-5.682,1.407,-6.951,-0.213,1.086,0.261
4098,-2.545,-1.172,-5.733,1.52,-6.955,-0.24,1.086,0.282
4099,-2.581,-1.03,-5.867,1.622,-6.96,-0.267,1.086,0.301
4100,-2.619,-0.871,-6.066,1.72,-6.963,-0.292,1.084,0.32
4101,-2.65,-0.7,-6.317,1.818,-6.961,-0.312,1.081,0.338
4102,-2.662,-0.528,-6.605,1.917,-6.955,-0.326,1.077,0.357
4103,-2.646,-0.374,-6.91,2.015,-6.944,-0.333,1.072,0.375
4104,-2.599,-0.26,-7.21,2.104,-6.93,-0.335,1.066,0.392
4105,-2.527,-0.208,-7.479,2.179,-6.914,-0.331,1.06,0.406
4106,-2.441,-0.229,-7.697,2.232,-6.894,-0.321,1.054,0.416
4107,-2.356,-0.319,-7.856,2.263,-6.87,-0.309,1.048,0.422
4108,-2.286,-0.459,-7.957,2.276,-6.839,-0.297,1.041,0.424
4109,-2.242,-0.616,-8.011,2.274,-6.801,-0.288,1.033,0.424
4110,-2.224,-0.757,-8.028,2.263,-6.754,-0.283,1.025,0.422
4111,-2.228,-0.856,-8.007,2.247,-6.7,-0.283,1.015,0.419
4112,-2.251,-0.902,-7.937,2.224,-6.638,-0.286,1.004,0.415
4113,-2.289,-0.902,-7.805,2.194,-6.568,-0.291,0.992,0.409
4114,-2.344,-0.876,-7.604,2.153,-6.492,-0.295,0.98,0.401
4115,-2.418,-0.852,-7.342,2.1,-6.408,-0.295,0.967,0.391
4116,-2.516,-0.858,-7.047,2.034,-6.316,-0.289,0.954,0.379
4117,-2.637,-0.91,-6.752,1.96,-6.217,-0.278,0.938,0.365
4118,-2.774,-1.012,-6.486,1.879,-6.112,-0.261,0.922,0.349
4119,-2.915,-1.155,-6.264,1.795,-6.006,-0.241,0.904,0.334
4120,-3.048,-1.324,-6.084,1.71,-5.903,-0.219,0.887,0.318
4121,-3.163,-1.497,-5.933,1.627,-5.811,-0.199,0.872,0.302
4122,-3.253,-1.656,-5.792,1.549,-5.733,-0.185,0.859,0.288
4123,-3.316,-1.787,-5.641,1.477,-5.674,-0.179,0.85,0.274
4124,-3.352,-1.885,-5.462,1.416,-5.634,-0.179,0.844,0.263
4125,-3.365,-1.952,-5.242,1.367,-5.612,-0.187,0.843,0.254
4126,-3.359,-1.998,-4.974,1.332,-5.606,-0.197,0.844,0.247
4127,-3.338,-2.031,-4.66,1.311,-5.613,-0.207,0.849,0.243
